Bandstructure_0@BandasGB3E.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.509596e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| Z  [0  , 0  , 1/2]  [0.0000, 0.0000, 0.5110]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
6.0000e-01  -1.3695e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3671e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3646e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3621e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3625e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3646e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3627e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3630e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3634e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 14
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3412e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3411e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3409e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3405e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3400e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3394e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3387e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3386e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3401e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3425e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3452e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3481e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3511e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3541e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3571e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3599e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3597e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3596e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3617e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3614e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3609e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 15
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3361e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3360e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3357e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3352e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3346e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3338e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3341e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3354e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3352e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3342e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3370e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3404e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3439e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3473e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3508e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3540e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3570e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3573e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3554e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3540e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3535e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 16
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3349e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3348e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3345e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3341e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3335e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3327e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3328e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3316e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3311e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3338e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3328e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3313e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3296e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3279e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3289e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3316e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3342e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3366e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3386e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3400e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3405e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 17
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3338e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3337e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3335e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3331e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3326e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3327e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3317e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3306e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3298e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3286e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3270e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3252e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3237e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3263e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3260e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3241e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3229e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3254e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3276e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3291e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3297e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 18
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3278e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3280e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3285e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3294e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3306e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3313e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3306e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3295e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3293e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3279e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3263e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3246e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3232e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3212e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3195e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3203e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3221e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3201e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3181e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3164e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3156e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 19
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3217e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3217e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3215e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3214e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3219e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3234e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3254e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3279e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3283e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3269e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3253e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3237e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3228e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3210e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3190e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3167e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3144e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3120e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3098e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3101e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3106e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 20
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3187e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3186e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3184e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3191e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3194e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3190e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3182e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3172e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3166e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3176e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3192e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3213e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3218e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3199e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3178e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3157e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3137e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3115e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3096e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3075e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3065e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 21
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3175e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3177e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3183e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3181e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3177e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3172e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3167e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3164e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3160e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3146e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3131e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3115e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3105e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3133e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3157e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3156e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3135e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3113e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3090e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3066e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3049e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 22
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3116e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3115e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3113e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3109e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3106e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3105e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3105e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3106e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3107e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3104e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3096e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3084e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3097e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3078e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3059e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3038e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3039e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3055e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.3065e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3054e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3039e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 23
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3111e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3110e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3109e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3108e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3104e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3097e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3089e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3080e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3070e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3060e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3059e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3078e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3071e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3057e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3042e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3028e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3018e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3002e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2993e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3012e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3030e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 24
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3069e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3068e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3066e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3063e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3059e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3054e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3051e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3054e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3052e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3047e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3039e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3030e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3019e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3010e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.3015e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.3025e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.3014e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.3000e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2992e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3003e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3020e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 25
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3020e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.3022e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.3025e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.3031e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.3038e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.3045e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.3048e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.3042e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.3035e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3027e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3027e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3020e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3010e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.3007e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.2993e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.2978e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.2962e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.2961e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2987e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.3002e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.3011e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 26
x           Energy / eV  Fractional k-point
0.0000e+00  -1.3000e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.2999e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.2996e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.2992e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.2987e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.2982e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.2979e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.2982e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.2996e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.3015e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.3020e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.3014e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.3006e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.2990e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -1.2972e+01   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -1.2953e+01   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -1.2937e+01   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -1.2952e+01   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -1.2978e+01   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -1.2987e+01   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -1.2984e+01   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 27
x           Energy / eV  Fractional k-point
0.0000e+00  -1.2963e+01   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -1.2963e+01   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -1.2960e+01   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -1.2956e+01   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -1.2950e+01   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -1.2942e+01   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -1.2934e+01   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -1.2931e+01   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -1.2927e+01   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -1.2916e+01   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -1.2902e+01   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -1.2887e+01   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -1.2892e+01   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -1.2900e+01   [0.0000e+00, 0.0000e+00, 3.2500e-01]
